merger,error_of_value,error_thermal,error_renewable,error_nsp,error_1_to_2,error_1_to_3,error_2_to_1,error_2_to_3,error_3_to_1,error_3_to_2,rel_error_of_value,rel_error_thermal,rel_error_renewable,rel_error_nsp,rel_error_1_to_2,rel_error_1_to_3,rel_error_2_to_1,rel_error_2_to_3,rel_error_3_to_1,rel_error_3_to_2
"['1+3+4+7', '2+5+6+8']",856614823.80269,-52120.90032999404,-119525.47733300063,171646.37766300014,0.0,0.0,43660.75340598961,0.0,-215307.13106900034,95781.65373599948,0.9323771102937106,-0.022167227307547055,-0.0973560832964262,1.0,0.0,0.0,0.01588564333281761,0.0,-0.2592397473035928,0.24115326786887303
"['1+3+4+7', '2+5+8', '6']",262083484.96891332,67361.27150500659,-119525.47733300063,52164.20582800005,0.0,0.0,163142.92524099024,0.0,-215307.13106900023,95781.65373599948,0.28526314929533114,0.028649018104500712,-0.0973560832964262,0.30390507820920065,0.0,0.0,0.05935835093251862,0.0,-0.2592397473035928,0.24115326786887303
"['1+3+4+7', '2+6', '5', '8']",666118014.7148472,-13838.50355999358,-119525.47733300063,133363.98089300015,0.0,0.0,7633.150175990071,0.0,-140997.13106900023,21471.653735999484,0.7250320358890598,-0.005885570895139525,-0.0973560832964262,0.7769693873461095,0.0,0.0,0.002777265432734821,0.0,-0.16976706924372698,0.054060034077685115
"['1+3+4+7', '2+6', '5+8']",856613693.30269,-52120.90032999357,-119525.47733300063,171646.37766300014,0.0,0.0,32355.75340599008,0.0,-204002.13106900034,84476.65373599948,0.9323758798079731,-0.022167227307546833,-0.0973560832964262,1.0,0.0,0.0,0.011772402404344295,0.0,-0.24562800426138076,0.2126902210648174
"['1+3+4+7', '2+6+8', '5']",666119145.2148472,-13838.503559994046,-119525.47733300063,133363.98089300015,0.0,0.0,18938.150175989605,0.0,-152302.13106900023,32776.65373599948,0.7250332663747973,-0.005885570895139747,-0.0973560832964262,0.7769693873461095,0.0,0.0,0.006890506361208026,0.0,-0.183378812285939,0.08252308088174087
"['1+3+4+7', '2+8', '5', '6']",71587806.38107038,105643.66827500612,-119525.47733300063,13881.809058000072,0.0,0.0,138420.32201098977,0.0,-152302.13106900034,32776.65373599948,0.07791930537641767,0.04493067451690791,-0.0973560832964262,0.0808744655553102,0.0,0.0,0.050363213960908926,0.0,-0.18337881228593922,0.08252308088174087
"['1+3+4+7', '2+8', '5+6']",385100686.3810714,42638.668275006115,-119525.47733300063,76886.80905800029,0.0,0.0,138420.32201098977,0.0,-215307.13106900034,95781.65373599948,0.41916046181196176,0.018134396101351147,-0.0973560832964262,0.44793726558538327,0.0,0.0,0.050363213960908926,0.0,-0.2592397473035928,0.24115326786887303
"['1+3+4+7+8', '2', '5', '6']",70140714.44415283,35630.322011006996,-49512.13106900081,13881.809058000072,0.0,0.0,300290.3220109907,0.0,-314172.1310690006,264659.99999999953,0.07634422710205047,0.01515371841350499,-0.04032870032476632,0.0808744655553102,0.0,0.0,0.10925842042636669,0.0,-0.37827778143612756,0.6663449771925138
"['1+3+4+7+8', '2', '5+6']",383653594.4441538,-27374.677988993004,-49512.13106900081,76886.80905800029,0.0,0.0,300290.3220109907,0.0,-377177.1310690006,327664.99999999953,0.41758538353759456,-0.011642560002051772,-0.04032870032476632,0.44793726558538327,0.0,0.0,0.10925842042636669,0.0,-0.4541387164537811,0.824975164179646
"['1+3+4+7+8', '2+5', '6']",262093371.46891332,67361.27150500705,-119525.47733300086,52164.20582800005,0.0,0.0,262007.9252409907,0.0,-314172.1310690006,194646.65373599954,0.28527391019514836,0.028649018104500934,-0.09735608329642642,0.30390507820920065,0.0,0.0,0.09532965251531644,0.0,-0.37827778143612756,0.49006959889788404
"['1+3+4+7+8', '2+5+6']",856637532.8026901,-52120.90032999311,-119525.47733300086,171646.37766300014,0.0,0.0,270750.75340599054,0.0,-442397.1310690006,322871.6537359995,0.932401827764398,-0.02216722730754661,-0.09735608329642642,1.0,0.0,0.0,0.09851066610566472,0.0,-0.5326666139516205,0.812906766208812
"['1+3+4+7+8', '2+6', '5']",666148154.7148472,-13838.503559992649,-119525.47733300086,133363.98089300015,0.0,0.0,309033.150175991,0.0,-442397.1310690006,322871.6537359996,0.7250648415857667,-0.005885570895139081,-0.09735608329642642,0.7769693873461095,0.0,0.0,0.11243943401671519,0.0,-0.5326666139516205,0.8129067662088122
"['1+3+4+8', '2', '5', '6', '7']",911665.7524507046,42332.1310690064,-42332.13106900058,8.731149137020111e-11,0.0,0.0,269242.1310689901,0.0,-269242.13106900034,226909.99999999953,0.0009922969533148196,0.01800402460199879,-0.03448043522124444,5.551115123125783e-16,0.0,0.0,0.0979617649873844,0.0,-0.32417998268454906,0.5713003052019696
"['1+3+4+8', '2', '5', '6+7']",224633407.7524507,4582.131069006398,-49512.13106900058,44930.00000000012,0.0,0.0,269242.1310689901,0.0,-314172.13106900034,264659.99999999953,0.2445008442252935,0.0019487986645768673,-0.0403287003247661,0.2617590922204772,0.0,0.0,0.0979617649873844,0.0,-0.3782777814361271,0.6663449771925138
"['1+3+4+8', '2', '5+6', '7']",314424545.75245154,-20672.8689309936,-42332.13106900058,63005.00000000029,0.0,0.0,269242.1310689901,0.0,-332247.13106900034,289914.99999999953,0.3422334533888587,-0.00879225381355786,-0.03448043522124444,0.3670628000300735,0.0,0.0,0.0979617649873844,0.0,-0.4000409177022026,0.7299304921891018
"['1+3+4+8', '2', '5+6+7']",538146287.752451,-58422.8689309936,-49512.13106900058,107935.00000000017,0.0,0.0,269242.1310689901,0.0,-377177.13106900034,327664.99999999953,0.5857420006608367,-0.024847479750979895,-0.0403287003247661,0.6288218922505494,0.0,0.0,0.0979617649873844,0.0,-0.4541387164537809,0.824975164179646
"['1+3+4+8', '2', '5+7', '6']",1061727.7524507046,49512.1310690064,-49512.13106900058,8.731149137020111e-11,0.0,0.0,269242.1310689901,0.0,-269242.13106900034,219729.99999999953,0.0011556310096924038,0.021057707310096596,-0.0403287003247661,5.551115123125783e-16,0.0,0.0,0.0979617649873844,0.0,-0.32417998268454906,0.5532229344763508
"['1+3+4+8', '2+5', '6', '7']",192864322.77721107,74063.08056300646,-112345.47733300063,38282.39677000005,0.0,0.0,230959.7342989901,0.0,-269242.13106900034,156896.65373599954,0.2099219800464126,0.031499324292994735,-0.09150781819290477,0.2230306126538909,0.0,0.0,0.08403299707633405,0.0,-0.32417998268454906,0.3950249269073397
"['1+3+4+8', '2+5', '6+7']",416586064.77721125,36313.08056300646,-119525.47733300063,83212.3967700001,0.0,0.0,230959.7342989901,0.0,-314172.13106900034,194646.65373599954,0.4534305273183915,0.01544409835557281,-0.0973560832964262,0.4847897048743677,0.0,0.0,0.08403299707633405,0.0,-0.3782777814361271,0.49006959889788404
"['1+3+4+8', '2+5+6', '7']",787408484.1109879,-45419.091271993704,-112345.47733300063,157764.56860500015,0.0,0.0,239702.56246398995,0.0,-397467.13106900034,285121.6537359995,0.8570498976156622,-0.01931692111905292,-0.09150781819290477,0.9191255344446903,0.0,0.0,0.08721401066668244,0.0,-0.478568815200042,0.7178620942182677
"['1+3+4+8', '2+5+6+7']",856633039.80269,-52120.90032999357,-119525.47733300063,171646.37766300014,0.0,0.0,225820.75340599008,0.0,-397467.13106900034,277941.6537359996,0.9323969373863188,-0.022167227307546833,-0.0973560832964262,1.0,0.0,0.0,0.08216321675437643,0.0,-0.478568815200042,0.6997847234926493
"['1+3+4+8', '2+5+7', '6']",262088878.46891332,67361.27150500659,-119525.47733300063,52164.20582800005,0.0,0.0,217077.92524099024,0.0,-269242.13106900034,149716.65373599954,0.2852690198170693,0.028649018104500712,-0.0973560832964262,0.30390507820920065,0.0,0.0,0.07898220316402815,0.0,-0.32417998268454906,0.37694755618172104
"['1+3+4+8', '2+6', '5', '7']",596919106.023145,-7136.694501993246,-112345.47733300063,119482.17183500016,0.0,0.0,277984.9592339904,0.0,-397467.13106900034,285121.6537359996,0.6497129114370309,-0.003035264706645169,-0.09150781819290477,0.6960949217907998,0.0,0.0,0.1011427785777328,0.0,-0.478568815200042,0.7178620942182679
"['1+3+4+8', '2+6', '5+7']",597069168.0231452,43.30549800675362,-119525.47733300063,119482.17183500019,0.0,0.0,277984.9592339904,0.0,-397467.13106900034,277941.65373599954,0.6498762454934086,1.8418001452524813e-05,-0.0973560832964262,0.6960949217907999,0.0,0.0,0.1011427785777328,0.0,-0.478568815200042,0.6997847234926491
"['1+3+4+8', '2+6+7', '5']",666143661.7148472,-13838.50355999358,-119525.47733300063,133363.98089300015,0.0,0.0,264103.1501759901,0.0,-397467.13106900034,277941.65373599954,0.7250599512076876,-0.005885570895139525,-0.0973560832964262,0.7769693873461095,0.0,0.0,0.09609198466542679,0.0,-0.478568815200042,0.6997847234926491
"['1+3+4+8', '2+7', '5', '6']",71065264.25346494,80082.1310690064,-93963.94012700068,13881.809058000072,0.0,0.0,255360.32201098977,0.0,-269242.13106900034,175278.19094199958,0.07735054762742066,0.034059250539420716,-0.07653565905767734,0.0808744655553102,0.0,0.0,0.09291097107507829,0.0,-0.32417998268454906,0.4413048520577042
"['1+3+4+8', '2+7', '5+6']",384578144.253466,17077.1310690064,-93963.94012700068,76886.80905800029,0.0,0.0,255360.32201098977,0.0,-332247.13106900034,238283.19094199958,0.41859170406296486,0.007262972123863953,-0.07653565905767734,0.44793726558538327,0.0,0.0,0.09291097107507829,0.0,-0.4000409177022026,0.5999350390448364
"['1+3+5', '2', '4', '6', '7', '8']",191134524.34029353,-7475.265700993594,-30807.131069000578,38282.39677000005,0.0,0.0,-25510.265701009892,0.0,-12772.131069000228,-18035.000000000466,0.2080391916295088,-0.003179260391303673,-0.025093073756329964,0.2230306126538909,0.0,0.0,-0.009281722156357919,0.0,-0.015378236728234018,-0.04540743468475528
"['1+3+5', '2', '4', '6', '7+8']",260363573.03199565,-14177.074758993462,-37987.13106900058,52164.20582800005,0.0,0.0,5537.92524099024,0.0,-57702.13106900046,19714.999999999534,0.28339112177824444,-0.006029566579797585,-0.03094133885985162,0.30390507820920065,0.0,0.0,0.002014933282624254,0.0,-0.06947603547981229,0.04963723730578906
"['1+3+5', '2', '4', '6+7', '8']",414856266.34029365,-45225.265700993594,-37987.13106900058,83212.3967700001,0.0,0.0,-25510.265701009892,0.0,-57702.13106900023,19714.999999999534,0.4515477389014877,-0.019234486328725486,-0.03094133885985162,0.4847897048743677,0.0,0.0,-0.009281722156357919,0.0,-0.06947603547981207,0.04963723730578906
"['1+3+5', '2', '4', '6+7+8']",854894911.8657725,-133659.24659399316,-37987.13106900081,171646.37766300014,0.0,0.0,-113944.24659400946,0.0,-57702.13106900058,19714.999999999534,0.930505082776624,-0.05684581199184513,-0.03094133885985184,1.0,0.0,0.0,-0.041457774317076534,0.0,-0.06947603547981251,0.04963723730578906
"['1+3+5', '2', '4', '6+8', '7']",785665863.1740704,-126957.43753599375,-30807.131069000578,157764.56860500015,0.0,0.0,-144992.43753601005,0.0,-12772.131069000345,-18035.000000000466,0.8551531526278884,-0.05399550580335122,-0.025093073756329964,0.9191255344446903,0.0,0.0,-0.05275442975605893,0.0,-0.015378236728234018,-0.04540743468475528
"['1+3+5', '2', '4+6', '7', '8']",701788235.3401631,-98525.78188899346,-42332.13106900058,140857.91295800015,0.0,0.0,-54810.781889009755,0.0,-86047.13106900023,43714.999999999534,0.7638570670536288,-0.04190340897719058,-0.03448043522124444,0.8206285205421104,0.0,0.0,-0.01994249901702827,0.0,-0.10360472690232436,0.11006298903487677
"['1+3+5', '2', '4+6', '7+8']",771017284.0318652,-105227.59094699286,-49512.13106900058,154739.72201600016,0.0,0.0,-23762.590947009623,0.0,-130977.13106900046,81464.99999999953,0.8392089972023644,-0.04475371516568427,-0.0403287003247661,0.9015029860974202,0.0,0.0,-0.00864584357804632,0.0,-0.15770252565390286,0.205107661025421
"['1+3+5', '2', '4+6+7', '8']",855143111.8657725,-122134.24659399316,-49512.13106900058,171646.37766300014,0.0,0.0,-40669.24659400992,0.0,-130977.13106900023,81464.99999999953,0.9307752345325178,-0.05194418341094997,-0.0403287003247661,1.0,0.0,0.0,-0.014797205627656851,0.0,-0.15770252565390241,0.205107661025421
"['1+3+5', '2', '4+6+7+8']",855143111.8657725,-122134.24659399362,-49512.13106900058,171646.37766300014,0.0,0.0,-40669.24659400992,0.0,-130977.13106900034,81464.99999999953,0.9307752345325178,-0.051944183410950195,-0.0403287003247661,1.0,0.0,0.0,-0.014797205627656851,0.0,-0.15770252565390264,0.205107661025421
"['1+3+5', '2', '4+6+8', '7']",785914063.1740704,-115432.43753599375,-42332.131069000345,157764.56860500015,0.0,0.0,-71717.43753601005,0.0,-86047.13106900011,43714.999999999534,0.855423304383782,-0.049093877222456284,-0.03448043522124422,0.9191255344446903,0.0,0.0,-0.026093861066639024,0.0,-0.10360472690232436,0.11006298903487677
"['1+3+5', '2', '4+7', '6', '8']",260209018.03199565,-21357.07475899346,-30807.131069000578,52164.20582800005,0.0,0.0,-39392.07475900976,0.0,-12772.131069000228,-18035.000000000466,0.2832228973437878,-0.00908324928789539,-0.025093073756329964,0.30390507820920065,0.0,0.0,-0.014332516068663814,0.0,-0.015378236728234018,-0.04540743468475528
"['1+3+5', '2', '4+7', '6+8']",854740356.8657725,-140839.24659399362,-30807.131069000578,171646.37766300014,0.0,0.0,-158874.2465940104,0.0,-12772.131069000345,-18035.000000000466,0.9303368583421674,-0.059899494699942935,-0.025093073756329964,1.0,0.0,0.0,-0.057805223668364825,0.0,-0.015378236728234018,-0.04540743468475528
"['1+3+5', '2', '4+7+8', '6']",260611773.03199565,-2652.0747589934617,-49512.13106900058,52164.20582800005,0.0,0.0,78812.92524099024,0.0,-130977.13106900034,81464.99999999953,0.28366127353413817,-0.0011279379989026506,-0.0403287003247661,0.30390507820920065,0.0,0.0,0.02867550197204405,0.0,-0.15770252565390264,0.205107661025421
"['1+3+5', '2', '4+8', '6', '7']",191382724.34029353,4049.734299006872,-42332.13106900058,38282.39677000005,0.0,0.0,47764.734298990574,0.0,-86047.13106900034,43714.999999999534,0.20830934338540252,0.0017223681895915943,-0.03448043522124444,0.2230306126538909,0.0,0.0,0.017378846533062098,0.0,-0.10360472690232458,0.11006298903487677
"['1+3+5', '2', '4+8', '6+7']",415104466.34029365,-33700.26570099313,-49512.13106900058,83212.3967700001,0.0,0.0,47764.734298990574,0.0,-130977.13106900034,81464.99999999953,0.4518178906573814,-0.01433285774783033,-0.0403287003247661,0.4847897048743677,0.0,0.0,0.017378846533062098,0.0,-0.15770252565390264,0.205107661025421
"['1+3+5', '2+4', '6', '7', '8']",191812718.55196428,24974.218111006543,-63256.614881000714,38282.39677000005,0.0,0.0,-25510.265701010358,0.0,-12772.131069000228,-50484.483812000486,0.20877736792733248,0.01062163481808387,-0.05152387930020286,0.2230306126538909,0.0,0.0,-0.009281722156358141,0.0,-0.015378236728234018,-0.12710678687479549
"['1+3+5', '2+4', '6', '7+8']",261041767.2436664,18272.40905300714,-70436.61488100071,52164.20582800005,0.0,0.0,5537.92524099024,0.0,-57702.13106900046,-12734.483812000486,0.2841292980760681,0.0077713286295900685,-0.05737214440372451,0.30390507820920065,0.0,0.0,0.002014933282624254,0.0,-0.06947603547981229,-0.03206211488425126
"['1+3+5', '2+4', '6+7', '8']",415534460.55196446,-12775.781888993457,-70436.61488100071,83212.3967700001,0.0,0.0,-25510.265701010358,0.0,-57702.13106900023,-12734.483812000486,0.4522859151993114,-0.005433591119338166,-0.05737214440372451,0.4847897048743677,0.0,0.0,-0.009281722156358141,0.0,-0.06947603547981207,-0.03206211488425126
"['1+3+5', '2+4', '6+7+8']",855573106.0774434,-101209.76278199302,-70436.61488100095,171646.37766300014,0.0,0.0,-113944.24659400946,0.0,-57702.13106900058,-12734.483812000486,0.9312432590744477,-0.04304491678245759,-0.057372144403724734,1.0,0.0,0.0,-0.041457774317076534,0.0,-0.06947603547981251,-0.03206211488425126
"['1+3+5', '2+4', '6+8', '7']",786344057.3857411,-94507.95372399362,-63256.614881000714,157764.56860500015,0.0,0.0,-144992.43753601005,0.0,-12772.131069000345,-50484.483812000486,0.855891328925712,-0.0401946105939639,-0.05152387930020286,0.9191255344446903,0.0,0.0,-0.05275442975605893,0.0,-0.015378236728234018,-0.12710678687479549
"['1+3+5', '2+4+6', '7', '8']",787382837.1109879,-45419.091271993704,-112345.47733300063,157764.56860500015,0.0,0.0,-16767.437536010053,0.0,-140997.13106900023,28651.6537359996,0.8570219822970344,-0.01931692111905292,-0.09150781819290477,0.9191255344446903,0.0,0.0,-0.006100708566009638,0.0,-0.16976706924372698,0.07213740480330422
"['1+3+5', '2+4+6', '7+8']",856611885.8026901,-52120.90032999311,-119525.47733300063,171646.37766300014,0.0,0.0,14280.753405990545,0.0,-185927.13106900046,66401.6537359996,0.9323739124457702,-0.02216722730754661,-0.0973560832964262,1.0,0.0,0.0,0.0051959468729727565,0.0,-0.22386486799530525,0.16718207679384844
"['1+3+5', '2+4+6+7', '8']",856607392.80269,-52120.90032999357,-119525.47733300063,171646.37766300014,0.0,0.0,-30649.246594010387,0.0,-140997.13106900023,21471.653735999484,0.9323690220676911,-0.022167227307546833,-0.0973560832964262,1.0,0.0,0.0,-0.011151502478315756,0.0,-0.16976706924372698,0.054060034077685115
"['1+3+5', '2+4+6+7+8']",856620343.80269,-52120.9003299945,-119525.47733300063,171646.37766300014,0.0,0.0,98860.75340598915,0.0,-270507.13106900034,150981.65373599954,0.9323831185035919,-0.022167227307547277,-0.0973560832964262,1.0,0.0,0.0,0.035969756490865534,0.0,-0.32570310121160784,0.380132496845775
"['1+3+5', '2+4+6+8', '7']",787391295.1109879,-45419.09127199277,-112345.47733300063,157764.56860500015,0.0,0.0,67812.56246399088,0.0,-225577.13106900034,113231.65373599954,0.8570311883548563,-0.019316921119052477,-0.09150781819290477,0.9191255344446903,0.0,0.0,0.024673101051884028,0.0,-0.2716053024600298,0.28508782485523076
"['1+3+5', '2+4+7', '6', '8']",261966317.05297875,62724.21811100654,-114888.42393900058,52164.20582800005,0.0,0.0,-39392.07475900976,0.0,-12772.131069000228,-102116.29287000041,0.28513561860143855,0.026676860755505793,-0.09357910313663576,0.30390507820920065,0.0,0.0,-0.014332516068663814,0.0,-0.015378236728234018,-0.2571022400190608
"['1+3+5', '2+4+7', '6+8']",856497655.8867555,-56757.95372399362,-114888.42393900058,171646.37766300014,0.0,0.0,-158874.2465940104,0.0,-12772.131069000345,-102116.29287000041,0.932249579599818,-0.024139384656541862,-0.09357910313663576,1.0,0.0,0.0,-0.057805223668364825,0.0,-0.015378236728234018,-0.2571022400190608
"['1+3+5', '2+4+7+8', '6']",262089004.96891332,67361.27150500659,-119525.47733300063,52164.20582800005,0.0,0.0,218342.92524098977,0.0,-270507.1310690001,150981.65373599954,0.2852691575052124,0.028649018104500712,-0.0973560832964262,0.30390507820920065,0.0,0.0,0.07944246409056666,0.0,-0.3257031012116074,0.380132496845775
"['1+3+5', '2+4+8', '6', '7']",192859956.27721107,74063.08056300692,-112345.47733300063,38282.39677000005,0.0,0.0,187294.7342989901,0.0,-225577.13106900034,113231.65373599954,0.20991722735647655,0.03149932429299496,-0.09150781819290477,0.2230306126538909,0.0,0.0,0.0681458086515846,0.0,-0.2716053024600298,0.28508782485523076
"['1+3+5', '2+4+8', '6+7']",416581698.27721125,36313.08056300692,-119525.47733300063,83212.3967700001,0.0,0.0,187294.7342989901,0.0,-270507.13106900034,150981.65373599954,0.45342577462845546,0.015444098355573033,-0.0973560832964262,0.4847897048743677,0.0,0.0,0.0681458086515846,0.0,-0.32570310121160784,0.380132496845775
"['1+3+5', '2+6', '4', '7', '8']",787141964.6109879,-56944.091271993704,-100820.47733300063,157764.56860500015,0.0,0.0,-16767.437536010053,0.0,-140997.13106900023,40176.65373599954,0.856759806113225,-0.024218549699947856,-0.08212045672799029,0.9191255344446903,0.0,0.0,-0.006100708566009638,0.0,-0.16976706924372698,0.10115435433154307
"['1+3+5', '2+6', '4', '7+8']",856371013.3026901,-63645.90032999311,-108000.47733300063,171646.37766300014,0.0,0.0,14280.753405990545,0.0,-185927.13106900046,77926.65373599954,0.9321117362619608,-0.027068855888441767,-0.08796872183151194,1.0,0.0,0.0,0.0051959468729727565,0.0,-0.22386486799530525,0.1961990263220873
